road_id,latitude,longitude,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_24h,temperature,humidity,traffic_level,average_speed,road_condition,road_age,maintenance_score,slope,elevation,river_distance,historical_incidents,incident_count_7d,incident_count_30d,previous_disruptions,disruption
NH15_003,25.218274,92.081442,0.24,0.47,0.75,1.33,22.7,46.9,0.6449,38.1,0.8389,17.3,0.3457,5.77,240.4,0.479,2,2,5,4,0
NH27_002,24.133702,89.749235,0.41,1.33,1.36,2.7,23.6,84.0,0.2657,42.7,0.3345,18.2,0.4371,20.88,1075.8,20.0,3,0,5,0,0
SH03_001,27.624569,96.96929,0.88,4.14,3.98,7.35,13.8,73.9,0.0586,56.2,0.7539,1.5,1.0,14.44,483.5,0.56,3,1,8,5,1
NH37_002,26.37305,90.040536,5.02,13.92,13.9,26.93,28.9,87.3,0.4551,33.0,0.6806,2.8,0.9451,3.3,1229.3,2.517,3,1,2,1,0
NH37_004,25.364643,94.9361,7.59,20.1,20.8,35.66,24.0,94.0,0.1023,57.0,0.3669,29.8,0.1346,21.76,1374.8,0.866,7,0,7,1,0
SH01_001,28.659072,92.178106,0.31,1.29,1.36,2.64,22.4,87.6,0.3091,44.0,0.6479,27.5,0.1669,10.55,2718.4,5.65,1,4,2,2,0
SH02_001,26.726244,92.961205,1.95,5.28,8.78,11.35,24.9,51.4,0.5559,38.7,0.6213,9.6,0.7684,14.35,3449.7,0.785,4,1,5,1,0
NH13_009,29.470617,96.152852,0.19,0.58,0.66,1.0,18.3,93.5,0.5241,35.4,0.7985,29.6,0.1,15.65,1363.2,0.178,2,2,2,0,0
SH03_001,28.363468,92.930762,2.29,3.17,6.07,8.0,20.6,69.1,0.3738,52.0,0.6182,24.6,0.3131,6.33,861.1,2.647,3,4,3,1,0
NH37_001,28.780662,90.811661,6.23,14.72,19.75,28.07,15.5,59.9,0.7215,29.6,0.568,16.0,0.4548,18.51,340.9,1.231,3,3,2,1,1
SH02_001,28.253327,95.50915,1.94,3.42,4.29,6.73,8.8,84.2,0.4436,40.8,0.6277,13.3,0.6027,15.57,1069.8,4.75,4,0,3,0,1
NH13_004,24.582587,89.855629,9.55,25.37,29.82,46.62,20.6,83.7,0.3823,42.3,0.3697,15.0,0.6831,17.95,303.0,1.831,8,0,5,1,0
NH13_003,24.35766,91.815444,6.22,10.71,17.08,23.85,32.3,90.0,0.4697,41.9,0.5871,5.5,0.9283,12.93,374.4,3.384,2,3,7,1,0
SH01_002,29.032933,93.843167,1.24,4.64,6.18,10.36,18.6,45.0,0.5048,41.1,0.5788,9.9,0.7201,3.15,2618.5,20.0,2,4,3,2,0
NH27_001,24.760085,93.07078,1.11,1.62,3.43,5.21,12.7,85.0,0.288,44.4,0.6588,1.1,0.9836,3.66,2098.7,1.303,2,0,5,2,0
NH13_006,26.151744,94.475758,0.6,2.03,1.87,3.5,25.4,91.1,0.0444,57.2,0.8166,27.7,0.1862,10.22,3224.8,0.594,3,1,6,1,0
SH01_002,27.354511,92.636377,0.24,0.4,0.71,0.96,19.1,70.8,0.2201,53.3,0.9424,8.0,0.6843,4.63,1877.4,2.102,1,2,4,0,0
NH13_004,25.165441,92.707502,0.33,0.56,0.72,1.21,24.6,88.7,0.5729,44.3,0.5404,29.0,0.1,5.27,3412.0,0.053,4,0,3,4,0
NH27_001,25.239068,92.384661,7.21,10.69,16.47,29.75,26.0,86.4,0.5705,41.9,0.8935,8.3,0.8211,26.65,550.0,3.436,4,1,4,2,0
NH13_007,26.564327,96.531983,7.24,29.82,44.42,61.51,19.0,95.5,0.3887,46.5,0.5366,7.8,0.9354,0.13,970.2,0.594,2,0,5,1,0
NH13_003,25.984923,89.833183,0.36,0.66,0.86,1.63,24.5,67.1,0.3301,53.1,0.8341,24.8,0.2141,17.16,1372.6,3.022,1,2,2,1,1
NH27_005,27.721166,96.935243,2.02,3.87,6.39,8.13,21.8,85.2,0.4943,33.9,0.933,8.9,0.7122,13.1,713.2,3.021,2,0,2,3,0
SH01_001,24.412919,92.458307,0.09,0.42,0.58,0.82,10.2,79.1,0.3186,54.0,0.625,9.5,0.7846,9.5,1487.6,0.441,3,1,4,2,0
NH13_004,26.688173,92.509597,0.25,0.91,1.36,1.88,18.9,69.8,0.603,36.4,0.4346,12.8,0.6297,60.0,3417.7,9.031,2,0,2,2,1
NH13_003,24.95843,95.289375,2.51,3.29,5.58,10.63,17.0,85.4,0.2597,46.7,0.8445,19.0,0.4095,29.91,1800.4,2.382,5,0,3,1,0
NH37_004,27.336988,92.689731,0.58,1.94,2.39,3.57,13.0,48.5,0.6131,34.0,0.6845,11.1,0.6889,8.9,1060.3,3.195,2,0,6,4,0
NH13_001,24.639173,94.448165,0.06,0.24,0.26,0.51,16.9,82.2,0.2577,54.0,0.3876,11.1,0.6976,14.74,280.0,2.287,3,0,5,0,0
NH27_003,25.086975,96.657956,22.78,30.46,49.03,81.97,26.0,85.5,0.3344,44.5,0.5261,29.1,0.169,8.41,1328.8,1.045,2,0,6,2,1
SH02_001,28.421389,96.215725,2.0,2.74,4.95,6.9,22.1,63.5,0.5212,39.6,0.816,16.1,0.3503,11.4,359.3,2.398,1,0,8,1,0
NH27_003,25.293418,93.668323,0.28,0.86,0.89,1.57,10.9,61.8,0.2494,52.2,0.1503,8.9,0.8738,2.66,533.9,1.669,3,1,4,3,0
NH13_007,28.053859,95.218221,2.64,5.13,6.27,8.84,15.3,67.7,0.243,54.7,0.1988,26.1,0.1,2.22,2144.3,0.161,0,1,3,2,0
NH13_006,25.501845,92.721748,1.79,3.59,4.39,6.6,22.1,64.7,0.1646,46.6,0.6608,16.9,0.3866,2.36,322.6,2.603,2,1,4,1,0
NH27_001,25.292651,95.67554,2.82,7.55,10.31,13.34,22.0,65.7,0.32,45.6,0.5712,5.2,0.8881,29.89,1794.6,0.254,3,1,2,1,0
NH13_002,25.645351,91.010412,1.15,2.05,2.98,4.59,20.1,55.8,0.4294,46.8,0.5221,5.3,0.8086,2.98,2569.3,3.861,2,0,6,2,0
NH37_002,28.845126,90.051365,3.3,4.88,6.77,11.47,26.5,89.0,0.0729,63.8,0.6435,17.2,0.3189,0.64,2295.5,7.177,2,0,3,2,0
NH15_004,26.184411,93.863642,6.8,15.11,21.11,27.69,24.2,94.9,0.5608,34.4,0.3787,9.7,0.817,5.55,2543.5,6.423,2,3,4,1,0
NH27_003,25.340683,91.358108,0.2,0.49,0.75,1.17,18.6,30.4,0.3914,52.9,0.5848,13.2,0.5969,38.44,1412.7,4.268,4,0,3,0,1
NH13_007,26.951517,95.31119,0.39,1.43,1.64,2.8,17.9,71.4,0.1073,56.5,0.593,28.3,0.2144,5.45,541.4,6.662,2,0,5,0,0
NH27_003,26.121028,90.480191,4.46,11.58,14.95,23.93,20.8,90.4,0.7239,24.3,0.6523,9.1,0.7775,29.75,159.3,3.106,2,1,2,2,0
NH27_001,28.346086,89.765413,0.47,1.18,2.16,3.41,9.5,57.4,0.2227,53.3,0.95,16.4,0.6019,10.28,3232.8,4.648,3,0,3,1,0
NH13_008,29.447451,94.902916,0.69,2.59,3.73,6.59,23.8,82.7,0.4358,41.2,0.5407,14.5,0.6037,2.69,1354.7,2.197,5,0,3,1,0
NH15_001,26.896159,93.556156,0.73,1.39,2.83,3.82,14.5,88.6,0.3457,42.3,0.8587,9.9,0.6303,15.96,520.0,0.61,2,0,2,3,0
NH13_002,26.484619,97.030519,0.69,1.41,3.11,4.17,29.3,80.5,0.3752,37.2,0.7739,3.5,0.9682,11.7,532.6,0.398,7,3,1,2,0
NH15_004,25.886695,91.605639,0.44,1.58,2.35,3.71,11.7,63.0,0.2759,48.5,0.8438,8.3,0.8449,5.5,102.2,3.195,7,1,7,1,0
NH13_008,29.353363,90.649072,0.35,0.46,0.64,1.27,24.2,83.8,0.1067,57.9,0.3736,3.6,0.6617,18.29,1178.7,7.046,1,1,2,2,0
NH13_004,26.658058,89.877918,1.75,4.52,7.46,14.05,10.1,25.1,0.1745,54.4,0.5247,14.5,0.5714,1.24,737.7,3.157,2,0,0,1,0
NH37_002,24.978983,93.120705,7.39,11.84,21.34,32.7,18.1,54.0,0.7535,28.1,0.5474,6.7,0.6739,4.9,2561.7,10.338,3,2,2,1,0
NH37_003,29.330687,90.47629,1.23,2.8,3.34,5.77,24.4,88.2,0.3259,40.4,0.8894,15.6,0.7731,0.89,303.4,4.856,6,1,3,2,0
NH13_003,29.284852,95.672454,8.26,15.15,16.73,27.92,27.5,54.3,0.5055,45.6,0.6063,25.1,0.2469,1.86,1292.0,2.545,4,3,3,0,0
NH13_006,26.396488,90.254291,0.56,1.63,2.45,3.72,27.2,78.0,0.8116,29.2,0.7952,13.9,0.643,9.97,1283.1,0.316,4,1,4,1,0
NH13_003,25.915023,96.789812,0.5,1.65,2.39,3.42,26.1,68.2,0.179,35.4,0.6489,13.8,0.7758,22.95,294.5,1.45,1,0,6,2,0
NH27_001,27.742406,93.864575,2.96,6.5,7.3,13.13,26.8,76.2,0.2545,46.4,0.3648,6.1,0.9665,9.04,2376.4,1.904,2,0,4,0,1
NH15_001,28.559083,95.062064,2.84,6.66,9.49,13.44,27.3,57.4,0.3353,49.9,0.4233,9.3,0.6518,1.02,319.6,15.451,4,1,5,1,0
NH13_003,26.741927,90.708062,1.66,3.76,3.36,6.31,18.6,67.2,0.3172,53.5,0.6898,23.6,0.3064,39.23,802.5,0.609,0,1,2,1,0
NH13_006,25.819471,90.389191,2.56,9.2,12.75,19.05,19.7,71.9,0.284,53.4,0.8745,8.6,0.7289,15.81,1590.0,2.99,6,0,4,3,0
SH03_001,25.657667,92.423365,0.2,0.57,0.85,1.22,26.0,85.6,0.309,49.4,0.5441,2.2,0.7964,1.33,105.9,2.273,4,2,7,0,0
NH13_008,25.796293,93.707346,0.49,2.7,2.84,4.83,28.5,82.5,0.4937,36.2,0.4997,29.2,0.2123,8.68,3124.1,0.247,2,0,3,3,0
NH27_001,24.649181,94.131365,6.97,13.87,21.42,28.52,21.0,49.2,0.3438,52.7,0.8816,25.7,0.2591,1.69,878.8,1.651,2,0,8,0,0
NH15_005,28.282412,92.239371,4.69,12.43,20.93,28.42,18.7,75.6,0.5903,40.6,0.7153,19.7,0.4314,4.78,74.7,2.145,1,2,2,1,0
NH13_006,24.577279,91.7995,3.51,12.45,18.21,23.82,18.5,84.9,0.6865,32.2,0.5742,12.8,0.3872,1.27,977.3,1.248,4,2,3,1,0
NH13_010,26.19073,97.256861,6.82,11.33,18.59,30.85,16.9,89.5,0.2645,50.8,0.5245,28.0,0.2709,13.02,608.6,10.684,2,0,5,4,1
NH13_001,28.592188,91.799497,0.66,2.2,3.42,4.39,24.7,92.9,0.2818,49.7,0.7636,22.1,0.3437,7.63,938.4,1.713,6,1,6,1,0
NH27_003,26.222582,90.762022,0.08,0.36,0.44,0.68,28.6,69.4,0.6753,30.2,0.5336,2.5,0.8755,24.24,2504.9,1.844,1,0,2,3,1
NH15_001,25.62119,92.467839,0.76,2.53,3.05,5.14,24.8,90.5,0.4209,42.1,0.4835,9.3,0.8143,18.09,372.8,3.028,2,1,4,2,0
NH15_005,29.215395,92.039809,4.86,6.41,12.36,18.0,21.7,51.1,0.1291,58.2,0.5594,29.4,0.3018,0.95,1159.1,4.828,5,1,6,1,0
NH13_005,24.695991,92.947361,4.96,10.28,17.31,22.63,33.4,79.7,0.1429,54.2,0.4969,11.7,0.488,1.09,1317.1,2.401,5,1,5,0,0
NH27_005,28.866696,94.502596,0.69,1.92,2.71,3.54,21.9,31.0,0.7268,31.4,0.5997,24.4,0.3209,0.09,280.2,6.361,3,0,4,2,1
NH13_007,24.341422,94.344239,0.38,0.8,1.09,1.91,30.2,63.0,0.598,31.8,0.2035,27.2,0.2811,10.46,488.8,2.421,2,1,1,2,0
NH37_002,26.274412,95.076832,0.66,1.27,1.2,2.19,15.4,82.6,0.3795,49.5,0.7463,23.1,0.3239,22.14,2843.6,2.541,2,3,1,1,0
SH01_002,27.474466,90.906475,0.37,1.09,2.19,3.45,23.3,77.7,0.5449,40.8,0.1887,1.6,0.9951,1.32,3066.1,3.753,3,0,2,2,0
NH27_002,26.035211,90.053772,0.07,0.26,0.41,0.52,16.1,70.5,0.4951,33.9,0.337,2.4,0.8904,21.42,1664.6,2.745,3,3,4,1,0
NH37_004,26.940335,95.789235,0.96,1.31,2.79,3.53,16.4,95.9,0.1824,53.6,0.512,25.3,0.1756,2.01,410.8,1.583,2,1,6,0,0
SH01_002,25.122009,91.372075,1.64,3.91,4.6,7.9,17.1,70.5,0.5387,37.6,0.6925,11.4,0.8585,25.12,3221.8,0.512,1,1,1,2,0
NH13_006,27.12969,92.130621,1.93,3.77,3.35,6.44,22.4,82.1,0.0846,65.5,0.5424,22.2,0.3431,32.11,1542.8,5.294,1,0,5,1,0
SH02_002,24.740073,93.208734,1.1,2.2,3.32,4.65,19.2,36.9,0.3688,41.9,0.8373,23.8,0.2532,6.17,823.3,1.187,4,1,4,2,0
NH37_002,28.37853,95.215559,0.69,1.21,1.6,2.82,9.6,92.8,0.4859,37.7,0.7532,24.3,0.2006,25.46,1353.9,0.05,3,0,2,0,0
NH15_003,27.210845,90.9596,0.72,1.85,1.87,3.31,19.4,68.7,0.3841,40.1,0.4991,5.5,0.753,0.57,2233.0,4.467,1,1,0,1,0
NH13_008,26.650627,96.648497,0.35,1.49,2.45,3.4,18.2,36.3,0.4951,49.9,0.7944,28.7,0.4111,12.58,697.2,3.524,2,3,6,2,0
NH27_003,24.300667,92.17576,5.59,9.31,11.12,19.84,11.5,80.9,0.7458,38.4,0.6837,5.0,0.8303,5.78,1731.4,2.13,3,1,3,0,1
SH03_001,26.748759,97.266503,1.51,2.89,5.42,7.38,24.7,89.7,0.4405,45.7,0.5862,13.0,0.5571,4.93,2927.4,4.456,2,1,1,3,0
NH27_001,27.099632,91.897677,25.45,116.2,194.46,250.0,26.0,76.7,0.2412,47.7,0.2083,14.4,0.6809,8.88,1347.5,13.002,4,2,8,3,0
NH13_001,25.461171,95.287528,0.66,2.39,2.53,4.64,25.7,67.7,0.5325,29.4,0.6342,29.7,0.1,4.07,2574.7,1.357,6,2,2,2,0
NH15_005,27.726747,92.600352,2.32,6.18,9.06,13.64,32.2,72.6,0.2119,47.6,0.6059,5.4,0.9214,7.56,1397.1,0.05,3,4,6,1,0
NH27_002,24.422208,96.141726,0.75,1.74,3.4,4.79,15.3,62.1,0.2692,38.1,0.7085,6.4,1.0,14.03,2526.4,1.855,8,3,4,1,0
NH15_002,25.14779,93.260531,0.49,1.42,3.06,4.63,15.4,58.0,0.1162,48.3,0.4723,2.3,0.9056,1.69,749.8,0.275,3,0,3,1,0
NH27_004,28.056517,96.403096,10.28,24.06,50.89,65.85,21.8,86.8,0.3121,43.4,0.2935,5.7,0.9325,6.13,2616.5,0.386,3,1,3,0,0
NH27_002,24.809722,95.505327,8.34,16.58,15.54,29.86,21.3,56.6,0.1157,56.9,0.7174,25.0,0.5168,12.83,1184.6,3.622,7,1,2,1,0
NH13_003,25.350519,94.21242,0.14,0.37,0.51,0.63,22.8,84.2,0.4661,42.8,0.8784,8.5,0.8647,0.12,280.4,2.575,0,1,4,0,0
NH37_002,27.579704,91.624922,0.29,0.83,1.18,1.77,27.0,18.1,0.4713,42.7,0.7648,12.0,0.5786,3.86,1976.2,0.388,3,2,2,1,0
NH13_006,28.008629,91.700981,0.72,3.35,3.44,6.11,20.5,69.2,0.6139,41.4,0.4376,13.4,0.5711,17.26,3387.1,0.768,2,1,6,1,0
NH15_005,24.283191,97.33395,0.9,1.13,2.47,3.58,28.2,40.1,0.2079,49.4,0.6575,16.0,0.5121,5.84,2093.5,0.698,2,0,3,3,0
NH15_002,24.696242,96.825488,0.22,0.5,0.63,0.89,17.4,93.3,0.1468,46.7,0.9381,16.6,0.4899,11.5,1152.7,0.493,3,0,1,0,1
NH27_005,26.453649,90.765822,0.87,3.36,4.36,8.69,19.0,97.1,0.3828,37.2,0.7622,18.8,0.3462,7.03,2935.4,1.917,3,0,3,0,0
SH01_002,27.260372,91.271297,0.16,0.19,0.4,0.53,15.3,33.6,0.5645,29.7,0.6056,10.5,0.6565,7.17,2885.4,9.743,3,1,3,2,0
NH15_004,26.495797,90.522471,1.35,3.38,4.6,8.82,5.0,56.2,0.4007,47.6,0.4595,5.7,0.8148,17.65,614.0,2.099,3,0,4,1,0
NH37_002,27.558885,91.250301,3.13,9.23,11.59,20.53,11.5,71.1,0.547,32.4,0.3636,26.2,0.196,6.71,1322.5,1.319,7,2,2,3,0
NH37_004,28.157961,91.934829,4.02,11.94,17.02,25.07,27.4,48.6,0.532,28.2,0.7477,21.0,0.4891,12.08,329.3,2.249,4,1,3,0,0
NH37_005,29.222491,96.149727,1.76,1.82,4.42,6.04,28.6,83.8,0.0122,60.9,0.8482,1.2,1.0,38.18,3203.9,4.868,3,1,1,2,0
NH37_005,25.924344,90.432903,16.43,24.68,42.38,61.26,14.3,87.4,0.7349,27.7,0.7713,8.7,0.821,6.32,3057.3,4.333,5,2,4,3,0
NH27_004,24.897076,96.492328,2.67,6.01,8.07,11.75,27.6,82.0,0.0799,56.5,0.5916,18.7,0.4843,2.15,782.7,1.984,7,0,7,2,1
SH03_001,25.452462,97.183862,4.8,12.68,15.64,24.15,7.4,81.2,0.2862,48.7,0.8619,24.1,0.305,0.27,1526.7,1.737,4,2,6,2,0
NH27_005,24.814904,91.869399,0.44,0.98,1.72,2.64,15.8,90.7,0.8247,20.9,0.4555,18.7,0.551,4.2,3458.3,5.295,2,0,6,3,0
NH13_005,26.168351,93.213001,10.39,23.26,39.13,62.2,19.2,73.0,0.3365,55.5,0.7479,28.5,0.125,4.27,814.4,0.463,4,1,3,0,0
NH15_005,28.79912,93.775828,1.22,3.71,4.29,7.36,28.3,92.9,0.5477,34.6,0.5533,10.9,0.6082,4.07,1373.0,2.384,7,1,3,0,0
NH15_004,25.908829,91.283808,18.31,32.44,40.91,67.19,32.8,54.3,0.163,42.7,0.7541,25.9,0.3797,1.29,647.4,6.282,2,0,2,3,0
NH37_001,24.818525,95.333138,11.69,22.22,37.77,49.47,19.2,29.0,0.4919,47.2,0.4972,1.9,0.888,30.25,1137.4,3.186,2,0,2,3,1
NH37_001,26.874481,94.165991,1.92,4.92,6.52,10.6,21.6,69.8,0.4461,44.9,0.7824,20.8,0.4183,3.61,3058.4,1.43,4,1,5,2,0
NH27_002,29.455691,90.563766,3.89,5.87,9.5,13.04,28.2,71.4,0.5069,29.6,0.6952,11.7,0.5747,2.92,1359.5,2.033,5,2,3,3,0
NH15_003,25.034997,96.599064,0.78,2.42,3.93,5.74,35.5,66.6,0.2851,40.2,0.3887,3.0,0.8245,2.74,236.3,0.94,3,0,3,1,0
NH13_008,28.278312,92.026884,0.27,1.26,1.33,2.35,29.1,83.9,0.5697,46.5,0.7984,6.7,0.7576,0.33,981.1,5.711,4,3,5,2,0
NH15_004,28.528474,90.903104,2.95,9.63,9.29,17.0,14.7,84.5,0.3788,40.8,0.3565,19.2,0.3918,31.04,1236.2,1.21,2,1,8,3,0
SH01_001,26.207361,97.260279,4.69,7.79,8.5,15.83,27.3,86.9,0.2316,44.4,0.717,27.6,0.1887,9.05,2013.8,3.376,3,0,6,0,0
NH13_010,27.407533,90.492399,0.08,0.29,0.5,0.77,18.1,67.7,0.2836,53.7,0.8341,26.6,0.2883,14.95,78.6,1.231,2,0,3,3,0
NH13_001,26.378054,90.159664,0.76,3.9,3.69,6.58,30.4,91.6,0.7389,39.1,0.6766,21.6,0.3735,18.28,639.5,2.611,0,3,3,1,1
SH03_001,25.442798,91.529158,4.19,8.13,14.39,24.91,25.8,72.8,0.7555,22.4,0.5394,9.0,0.7247,7.8,2828.1,12.016,1,0,5,2,0
NH13_006,26.343653,92.15834,17.11,33.68,43.21,57.51,15.9,92.7,0.668,35.2,0.7316,21.6,0.358,16.89,500.8,5.199,3,2,4,1,0
NH37_004,24.524096,93.040281,3.44,9.52,13.19,20.4,28.6,80.1,0.0608,62.4,0.892,23.7,0.2312,9.55,1429.6,1.657,2,0,4,1,0
NH27_005,27.888259,94.975811,0.21,0.45,0.53,0.88,25.2,85.4,0.2314,44.6,0.8327,22.4,0.2673,32.32,1128.5,2.021,3,1,1,1,0
NH13_009,28.560562,92.515993,0.46,0.72,0.94,1.69,24.4,34.0,0.4555,40.5,0.5546,23.9,0.1982,9.99,2575.1,3.426,4,1,2,0,0
NH15_001,25.6907,94.006869,1.07,1.85,2.87,4.55,22.2,73.7,0.2667,41.9,0.8566,13.8,0.6558,34.6,3173.9,3.437,2,0,4,2,0
NH13_009,27.115623,89.744748,6.18,19.22,30.32,52.37,18.9,63.6,0.363,43.6,0.4711,4.3,0.8439,7.44,2702.6,6.832,5,3,2,2,0
NH13_005,25.276817,92.663728,0.41,1.05,1.62,3.16,25.7,45.0,0.116,59.6,0.6177,5.2,0.9139,12.51,1013.2,1.092,4,1,8,0,0
NH13_005,24.701032,96.976259,4.94,12.81,24.73,32.53,35.2,84.5,0.0349,59.7,0.2675,25.7,0.3489,8.36,1788.2,2.946,3,0,5,1,0
NH13_006,27.649902,95.66632,0.8,1.16,2.07,3.09,33.4,59.2,0.6795,28.9,0.6478,18.6,0.4207,7.68,3420.8,1.947,1,2,3,1,0
NH15_004,24.737592,95.404164,4.06,7.17,11.67,15.57,20.9,42.6,0.6319,34.6,0.6475,12.3,0.7187,3.07,2435.2,1.37,2,2,5,1,0
NH37_001,28.300885,92.044773,0.27,1.1,1.43,1.98,9.4,84.3,0.4235,31.6,0.4762,20.3,0.3389,17.4,359.1,1.102,2,0,3,3,1
NH13_001,25.49465,93.458957,0.99,1.83,2.84,5.63,18.7,92.0,0.0578,53.2,0.4535,6.6,0.9053,2.51,2698.3,2.296,2,1,4,2,0
SH01_001,28.501824,96.202831,0.19,0.79,1.05,1.52,22.9,51.7,0.3556,56.4,0.4904,5.5,0.8138,0.26,2310.6,4.403,1,2,2,2,1
NH27_001,26.026775,96.477199,10.84,21.19,30.21,55.72,23.7,79.9,0.2967,50.4,0.3405,17.9,0.3574,2.82,1429.7,2.494,4,0,3,0,0
NH13_003,26.028634,95.171181,0.48,1.38,1.46,2.79,27.4,88.3,0.3165,52.6,0.5981,29.0,0.1,12.08,2795.3,4.203,6,0,1,2,0
SH01_001,28.12815,93.215369,0.25,0.41,0.43,0.85,26.4,84.5,0.2396,45.8,0.4294,24.4,0.1815,16.77,275.9,0.557,3,2,2,3,0
NH13_001,26.806462,90.263371,0.13,0.4,0.57,0.76,26.4,74.0,0.4807,35.2,0.5948,11.8,0.596,1.56,952.8,2.617,8,2,1,2,0
NH37_002,25.105376,90.61902,0.72,2.0,4.4,6.56,18.2,66.8,0.1777,48.0,0.3736,3.2,0.8686,8.89,1713.7,2.709,1,2,3,3,0
NH15_004,28.677247,89.702255,0.79,1.17,2.85,3.89,18.9,58.6,0.2917,48.7,0.1647,8.3,1.0,31.41,708.2,4.891,2,0,4,0,0
NH37_001,25.870843,92.465838,5.16,6.42,12.67,18.32,15.5,89.5,0.2454,57.9,0.8239,25.0,0.351,0.59,1161.3,6.244,3,0,5,1,0
SH02_002,24.565272,89.880057,0.92,3.16,2.88,5.32,23.6,84.5,0.2995,50.9,0.4113,10.6,0.4651,7.51,1487.6,1.536,2,1,3,3,0
SH02_001,26.288006,93.049668,9.97,15.22,25.8,37.8,27.2,88.8,0.1232,54.4,0.9453,4.9,0.8649,8.68,2694.8,2.345,6,0,1,1,0
NH13_009,27.15679,94.30107,0.79,2.1,2.3,4.31,28.4,77.3,0.5622,39.7,0.4945,9.4,0.6998,8.91,2369.0,3.128,4,2,4,4,0
NH37_003,27.354369,94.288277,6.64,12.2,16.04,31.1,7.0,83.1,0.2372,59.1,0.6033,11.6,0.8043,5.61,2467.2,0.186,4,0,2,2,0
SH02_002,28.595843,93.975791,0.39,0.87,1.17,1.95,24.8,49.1,0.5074,34.8,0.4998,5.0,0.7798,9.26,2704.8,2.477,3,0,3,1,0
NH27_002,26.977738,91.441516,0.25,0.39,0.48,0.9,15.7,84.8,0.1727,62.1,0.792,8.6,0.6989,12.0,1654.2,0.609,0,1,6,0,0
SH01_002,25.230408,93.697755,0.5,0.83,1.66,2.33,25.5,41.3,0.0814,59.3,0.4609,15.8,0.4582,4.23,1778.4,1.439,1,1,8,1,0
NH15_004,25.439165,97.244737,0.27,0.62,1.04,1.52,15.7,58.4,0.1113,63.5,0.3572,15.7,0.5496,48.14,585.3,6.489,4,2,9,2,0
NH13_009,24.554623,93.123557,0.33,0.46,0.92,1.3,26.4,94.8,0.2678,51.1,0.6376,19.6,0.5253,20.36,702.4,1.163,4,0,8,0,0
NH37_001,28.047584,96.433586,1.45,5.06,10.18,13.19,18.1,50.2,0.9371,30.7,0.2848,22.1,0.3655,0.98,1728.5,0.791,4,0,1,2,0
NH27_005,24.582679,92.636822,0.79,2.17,3.11,5.1,18.2,74.4,0.5039,41.5,0.5639,21.5,0.3912,12.03,2326.0,0.86,1,0,5,2,0
SH02_001,27.331969,94.497442,1.42,4.85,6.02,9.01,26.8,90.5,0.3674,49.7,0.2079,5.7,0.65,6.71,1607.8,1.945,6,0,3,0,0
NH27_001,27.283211,93.41016,3.31,5.55,9.47,15.46,18.7,95.0,0.8151,30.0,0.2959,14.1,0.6609,3.75,1299.4,14.877,2,1,5,1,1
NH27_002,28.32027,95.002393,0.19,0.25,0.38,0.7,27.8,78.0,0.331,48.5,0.403,27.9,0.2517,9.48,934.2,0.175,2,0,4,1,0
NH37_001,24.410463,96.609809,3.46,6.14,12.35,16.41,26.5,63.4,0.7569,24.7,0.6653,1.2,0.8647,0.08,1131.0,7.302,3,2,2,0,0
NH13_010,25.116012,93.094936,0.26,0.73,0.92,1.37,21.3,64.1,0.0925,54.3,0.4976,12.1,0.6225,13.44,2208.9,0.846,1,0,4,2,0
NH15_003,29.002593,95.531976,0.37,1.23,2.26,3.3,19.3,62.6,0.4118,48.2,0.2995,29.6,0.2732,0.62,2458.5,0.674,3,1,6,1,0
NH15_005,27.147303,96.495555,0.15,0.29,0.3,0.52,29.7,85.3,0.0795,53.5,0.3532,13.2,0.4079,9.66,77.7,5.734,2,0,5,1,0
NH27_005,26.517296,95.779493,2.94,7.33,13.83,18.47,27.0,92.3,0.2745,50.5,0.7399,16.1,0.4909,8.49,500.3,5.188,3,1,3,4,0
NH37_002,28.112219,89.889081,0.09,0.27,0.45,0.69,31.9,71.6,0.1736,55.1,0.3624,5.4,0.9535,60.0,2087.4,4.362,3,0,3,2,0
NH27_004,28.963917,89.70146,0.37,0.57,0.72,1.38,11.5,63.0,0.7096,20.8,0.7037,19.7,0.5189,2.71,3499.7,0.285,0,1,5,2,0
NH13_001,25.446553,96.49879,0.42,0.66,0.91,1.52,20.3,43.2,0.2065,43.6,0.4851,25.0,0.3881,7.27,726.7,0.323,3,0,3,1,1
NH27_003,28.958116,95.315713,0.99,2.63,3.93,6.17,19.3,57.6,0.6791,39.3,0.7757,10.6,0.8514,40.22,336.3,2.488,4,2,3,0,0
NH37_001,24.59782,97.077617,1.24,2.47,3.55,5.91,25.1,50.2,0.2122,56.9,0.7885,19.6,0.4014,1.09,1272.3,1.491,1,1,2,3,0
SH03_001,29.377257,91.952114,5.91,13.8,12.31,23.03,16.3,81.2,0.428,44.1,0.4353,10.3,0.7869,9.03,3329.4,7.322,3,1,4,2,0
NH15_005,24.906685,95.767356,0.67,3.24,3.81,6.38,17.2,83.7,0.5611,36.5,0.7524,28.8,0.256,40.84,785.2,2.667,3,1,5,0,1
NH15_005,25.4643,95.87172,8.49,16.12,14.31,28.56,22.2,82.2,0.5789,34.9,0.3586,29.5,0.1774,15.28,2565.7,0.053,0,0,1,1,0
